Date,Open,High,Low,Close,Adj Close,Volume
2020-05-19,82400.000000,83200.000000,81700.000000,82700.000000,78821.265625,4620614
2020-05-20,81900.000000,84200.000000,81800.000000,84100.000000,80155.593750,3924403
2020-05-21,84900.000000,84900.000000,83200.000000,83400.000000,79488.421875,2678953
2020-05-22,83100.000000,83300.000000,81000.000000,81300.000000,77486.921875,3471700
2020-05-25,81500.000000,81800.000000,80500.000000,81400.000000,77582.218750,2850294
2020-05-26,80600.000000,82100.000000,80600.000000,81900.000000,78058.789063,3040122
2020-05-27,81100.000000,82700.000000,81000.000000,81400.000000,77582.218750,2946278
2020-05-28,84100.000000,85400.000000,82400.000000,83900.000000,79964.968750,9227823
2020-05-29,82600.000000,82700.000000,81300.000000,81500.000000,77677.531250,6815185
2020-06-01,82100.000000,83700.000000,82100.000000,83600.000000,79679.031250,4205357
2020-06-02,82700.000000,83600.000000,82700.000000,83300.000000,79393.109375,3114162
2020-06-03,83400.000000,89200.000000,83400.000000,88700.000000,84539.843750,11642239
2020-06-04,90000.000000,91600.000000,87100.000000,87700.000000,83586.742188,6678244
2020-06-05,88500.000000,90800.000000,87700.000000,90400.000000,86160.109375,4000557
2020-06-08,93000.000000,93000.000000,90600.000000,91000.000000,86731.960938,3789382
2020-06-09,91000.000000,92000.000000,89100.000000,89800.000000,85588.250000,3410081
2020-06-10,89800.000000,91100.000000,89400.000000,90800.000000,86541.351563,3045250
2020-06-11,89300.000000,90300.000000,87500.000000,88500.000000,84349.234375,5467344
2020-06-12,84500.000000,85800.000000,84500.000000,85200.000000,81204.007813,4742329
2020-06-15,84100.000000,86500.000000,82000.000000,82000.000000,78154.078125,4710114
2020-06-16,83400.000000,85700.000000,83300.000000,85400.000000,81394.609375,3518785
2020-06-17,84800.000000,87400.000000,83500.000000,86800.000000,82728.953125,4160612
2020-06-18,86100.000000,86800.000000,85400.000000,86200.000000,82157.101563,2484147
2020-06-19,86500.000000,87000.000000,84500.000000,85400.000000,81394.609375,3216102
2020-06-22,84400.000000,85900.000000,84300.000000,84900.000000,80918.070313,2167216
2020-06-23,85600.000000,86200.000000,83900.000000,84100.000000,80155.593750,2955819
2020-06-24,84200.000000,87400.000000,84000.000000,86000.000000,81966.476563,4079834
2020-06-25,84300.000000,85600.000000,84000.000000,84300.000000,80346.210938,3397112
2020-06-26,86000.000000,86100.000000,84500.000000,84600.000000,80632.132813,2889494
2020-06-29,84000.000000,85300.000000,83500.000000,83600.000000,79679.031250,2932433
2020-06-30,86200.000000,87300.000000,85000.000000,85100.000000,81108.679688,4983607
2020-07-01,86800.000000,87300.000000,84900.000000,85300.000000,81299.320313,2382552
2020-07-02,84800.000000,85200.000000,84000.000000,84400.000000,80441.523438,3295340
2020-07-03,85000.000000,85600.000000,84500.000000,85400.000000,81394.609375,2195897
2020-07-06,86000.000000,87000.000000,85800.000000,86000.000000,81966.476563,2561766
2020-07-07,87300.000000,87300.000000,84600.000000,84800.000000,80822.765625,3196352
2020-07-08,83800.000000,84900.000000,83600.000000,83700.000000,79774.351563,3523620
2020-07-09,84200.000000,84600.000000,83000.000000,83000.000000,79107.195313,4002365
2020-07-10,83300.000000,83500.000000,82400.000000,82800.000000,78916.554688,2201557
2020-07-13,83100.000000,83500.000000,82500.000000,83000.000000,79107.195313,2080934
2020-07-14,82600.000000,82900.000000,82000.000000,82900.000000,79011.875000,2048671
2020-07-15,83100.000000,83900.000000,82900.000000,83000.000000,79107.195313,3024429
2020-07-16,83000.000000,83100.000000,82300.000000,82700.000000,78821.265625,2312310
2020-07-17,82700.000000,83500.000000,82600.000000,82900.000000,79011.875000,1579078
2020-07-20,82800.000000,83000.000000,82100.000000,82200.000000,78344.710938,2008624
2020-07-21,83400.000000,84700.000000,83000.000000,84100.000000,80155.593750,4181015
2020-07-22,84100.000000,84200.000000,82900.000000,83200.000000,79297.804688,2876295
2020-07-23,84000.000000,84000.000000,82300.000000,82400.000000,78535.312500,3591647
2020-07-24,82300.000000,83700.000000,82200.000000,83700.000000,79774.351563,3667416
2020-07-27,83100.000000,84000.000000,82800.000000,82800.000000,78916.554688,2784652
2020-07-28,83900.000000,83900.000000,82700.000000,83100.000000,79202.492188,4538720
2020-07-29,82900.000000,83800.000000,82600.000000,83200.000000,79297.804688,3719681
2020-07-30,83300.000000,86400.000000,83000.000000,85300.000000,81299.320313,6870841
2020-07-31,85700.000000,86000.000000,82800.000000,82800.000000,78916.554688,4848989
2020-08-03,82400.000000,82600.000000,81500.000000,81800.000000,77963.468750,3483106
2020-08-04,81800.000000,82500.000000,81400.000000,81600.000000,77772.843750,3005937
2020-08-05,81200.000000,81300.000000,80500.000000,80700.000000,76915.062500,4537005
2020-08-06,80700.000000,81900.000000,80700.000000,81100.000000,77296.304688,3391939
2020-08-07,81200.000000,81300.000000,80000.000000,80600.000000,76819.734375,4946631
2020-08-10,80100.000000,81900.000000,79800.000000,81400.000000,77582.218750,3277238
2020-08-11,81700.000000,82000.000000,81000.000000,81300.000000,77486.921875,3234013
2020-08-12,81100.000000,81300.000000,80200.000000,81000.000000,77200.984375,3595828
2020-08-13,81900.000000,82000.000000,80300.000000,80700.000000,76915.062500,4049387
2020-08-14,80200.000000,81100.000000,80100.000000,80200.000000,76438.515625,2589552
2020-08-18,80000.000000,80200.000000,78000.000000,78100.000000,74437.000000,4946279
2020-08-19,77300.000000,78000.000000,75000.000000,75000.000000,71482.390625,8028305
2020-08-20,74400.000000,74400.000000,71300.000000,71800.000000,68432.468750,7260223
2020-08-21,72800.000000,77000.000000,72500.000000,74500.000000,71005.835938,7700029
2020-08-24,74600.000000,77200.000000,73700.000000,75500.000000,71958.945313,4298619
2020-08-25,76300.000000,77700.000000,75400.000000,77000.000000,73388.593750,3473488
2020-08-26,78000.000000,79100.000000,77100.000000,78800.000000,75104.171875,4741965
2020-08-27,80200.000000,80200.000000,78800.000000,79100.000000,75390.093750,4223450
2020-08-28,79500.000000,79600.000000,77700.000000,77800.000000,74151.078125,2511956
2020-08-31,78200.000000,78800.000000,75100.000000,75100.000000,71577.703125,5113128
2020-09-01,75200.000000,76500.000000,75200.000000,75200.000000,71673.015625,2538676
2020-09-02,75900.000000,76400.000000,74900.000000,75500.000000,71958.945313,2369360
2020-09-03,77700.000000,79700.000000,77200.000000,78700.000000,75008.859375,7002529
2020-09-04,76400.000000,79400.000000,76100.000000,78700.000000,75008.859375,4582566
2020-09-07,78600.000000,79500.000000,77600.000000,78400.000000,74722.937500,2786930
2020-09-08,78700.000000,80000.000000,78200.000000,79400.000000,75676.023438,3380355
2020-09-09,77900.000000,78400.000000,77200.000000,77300.000000,73674.500000,3918435
2020-09-10,78000.000000,78200.000000,76600.000000,76600.000000,73007.359375,3541520
2020-09-11,76700.000000,78500.000000,76300.000000,78400.000000,74722.937500,2831262
2020-09-14,79100.000000,80100.000000,78900.000000,80000.000000,76247.882813,4099644
2020-09-15,81300.000000,82100.000000,80200.000000,81900.000000,78058.789063,5899410
2020-09-16,81700.000000,82400.000000,80500.000000,81500.000000,77677.531250,3119110
2020-09-17,81900.000000,82900.000000,81200.000000,82200.000000,78344.710938,4055050
2020-09-18,82900.000000,83900.000000,82200.000000,83700.000000,79774.351563,5199334
2020-09-21,83700.000000,85000.000000,83600.000000,84500.000000,80536.828125,4102947
2020-09-22,84400.000000,84800.000000,80200.000000,81300.000000,77486.921875,4139983
2020-09-23,82300.000000,84800.000000,80500.000000,83600.000000,79679.031250,4439085
2020-09-24,82800.000000,85400.000000,82300.000000,84300.000000,80346.210938,6401560
2020-09-25,85800.000000,85900.000000,82200.000000,82900.000000,79011.875000,3205596
2020-09-28,83400.000000,83700.000000,81300.000000,82500.000000,78630.625000,3154068
2020-09-29,83100.000000,84900.000000,82200.000000,84000.000000,80060.281250,4707898
2020-10-05,83000.000000,84100.000000,82300.000000,83200.000000,79297.804688,3396894
2020-10-06,84000.000000,84200.000000,82600.000000,83000.000000,79107.195313,2750145
2020-10-07,82900.000000,83700.000000,82500.000000,83400.000000,79488.421875,2254356
2020-10-08,84300.000000,84500.000000,82900.000000,82900.000000,79011.875000,3330824
2020-10-12,83900.000000,85500.000000,83500.000000,85500.000000,81489.921875,4464264
2020-10-13,85500.000000,89000.000000,84600.000000,88200.000000,84063.304688,6375448
2020-10-14,88000.000000,88900.000000,86100.000000,86500.000000,82443.023438,3223767
2020-10-15,86100.000000,87300.000000,85900.000000,87100.000000,83014.890625,2802900
2020-10-16,87000.000000,87900.000000,84900.000000,85300.000000,81299.320313,2435541
2020-10-19,86100.000000,87900.000000,85800.000000,86700.000000,82633.640625,3150011
2020-10-20,85300.000000,90900.000000,83700.000000,85200.000000,81204.007813,6622637
2020-10-21,85300.000000,86200.000000,82800.000000,83800.000000,79869.671875,4925877
2020-10-22,84200.000000,84300.000000,82500.000000,83300.000000,79393.109375,2593975
2020-10-23,82800.000000,84700.000000,82300.000000,83900.000000,79964.968750,2609595
2020-10-26,84300.000000,84700.000000,83000.000000,83200.000000,79297.804688,1662847
2020-10-27,82300.000000,83400.000000,81800.000000,82600.000000,78725.953125,2265817
2020-10-28,82100.000000,83600.000000,82000.000000,82900.000000,79011.875000,1773556
2020-10-29,81900.000000,82400.000000,81000.000000,81700.000000,77868.156250,2637314
2020-10-30,81600.000000,82100.000000,79900.000000,79900.000000,76152.578125,2710477
2020-11-02,80200.000000,80600.000000,79200.000000,79600.000000,75866.656250,2000394
2020-11-03,79600.000000,81400.000000,79600.000000,81400.000000,77582.218750,2057723
2020-11-04,82100.000000,84400.000000,81200.000000,83200.000000,79297.804688,3782296
2020-11-05,84100.000000,86200.000000,83300.000000,86100.000000,82061.796875,4082325
2020-11-06,86500.000000,87700.000000,86000.000000,86300.000000,82252.414063,2863808
2020-11-09,86500.000000,87300.000000,85600.000000,86000.000000,81966.476563,2444330
2020-11-10,86900.000000,87200.000000,85900.000000,86500.000000,82443.023438,2849783
2020-11-11,86100.000000,87200.000000,85900.000000,87000.000000,82919.585938,2638617
2020-11-12,87600.000000,88400.000000,87000.000000,88100.000000,83967.984375,4006433
2020-11-13,88100.000000,90000.000000,87500.000000,89700.000000,85492.937500,3774278
2020-11-16,92100.000000,98100.000000,91100.000000,98000.000000,93403.656250,9274278
2020-11-17,97400.000000,99600.000000,96500.000000,98100.000000,93498.960938,5218295
2020-11-18,99800.000000,100500.000000,96600.000000,98000.000000,93403.656250,3734037
2020-11-19,96200.000000,98300.000000,96000.000000,98200.000000,93594.289063,2766688
2020-11-20,99000.000000,99000.000000,96800.000000,96800.000000,92259.937500,2424003
2020-11-23,97300.000000,101000.000000,96600.000000,100000.000000,95309.859375,4149013
2020-11-24,101000.000000,102000.000000,98300.000000,98600.000000,93975.531250,3766043
2020-11-25,100500.000000,100500.000000,96300.000000,97200.000000,92641.171875,4081524
2020-11-26,96800.000000,99500.000000,96300.000000,99400.000000,94738.007813,2933290
2020-11-27,99600.000000,99900.000000,98200.000000,98800.000000,94166.132813,1976047
2020-11-30,99700.000000,99800.000000,97300.000000,97500.000000,92927.117188,3877841
2020-12-01,98600.000000,101500.000000,97800.000000,100500.000000,95786.406250,4455519
2020-12-02,103000.000000,109500.000000,103000.000000,109000.000000,103887.734375,7488361
2020-12-03,110500.000000,114500.000000,109000.000000,111500.000000,106270.492188,6617912
2020-12-04,116000.000000,119500.000000,112500.000000,115000.000000,109606.343750,8258814
2020-12-07,118500.000000,120000.000000,116000.000000,118000.000000,112465.625000,5191354
2020-12-08,118000.000000,118000.000000,114000.000000,115000.000000,109606.343750,4536460
2020-12-09,116000.000000,121000.000000,115000.000000,120500.000000,114848.390625,5490760
2020-12-10,117000.000000,118500.000000,115500.000000,116500.000000,111035.968750,8205744
2020-12-11,118000.000000,118000.000000,115000.000000,115500.000000,110082.882813,3944552
2020-12-14,116000.000000,119000.000000,115500.000000,117000.000000,111512.531250,3066761
2020-12-15,118500.000000,118500.000000,115000.000000,117500.000000,111989.101563,2755902
2020-12-16,119000.000000,119500.000000,117000.000000,117500.000000,111989.101563,2213552
2020-12-17,118500.000000,119500.000000,117000.000000,119500.000000,113895.273438,3649945
2020-12-18,118500.000000,119000.000000,117500.000000,118500.000000,112942.171875,3010798
2020-12-21,118000.000000,118000.000000,114500.000000,116000.000000,110559.445313,3585805
2020-12-22,115000.000000,115500.000000,112500.000000,112500.000000,107223.585938,4270842
2020-12-23,113000.000000,116000.000000,112500.000000,116000.000000,110559.445313,3173156
2020-12-24,116000.000000,118500.000000,115500.000000,118000.000000,112465.625000,3486636
2020-12-28,119000.000000,119500.000000,115000.000000,115500.000000,110082.882813,4825132
2020-12-29,118000.000000,118500.000000,114000.000000,116000.000000,111690.851563,4208916
2020-12-30,116000.000000,118500.000000,114500.000000,118500.000000,114097.992188,4195192
2021-01-04,124500.000000,128000.000000,120500.000000,126000.000000,121319.367188,7995016
2021-01-05,124500.000000,132500.000000,124000.000000,130500.000000,125652.203125,7180224
2021-01-06,132500.000000,137000.000000,130000.000000,131000.000000,126133.625000,8525749
2021-01-07,132500.000000,137500.000000,131500.000000,134500.000000,129503.585938,5981299
2021-01-08,136000.000000,138000.000000,132500.000000,138000.000000,132873.593750,8713010
2021-01-11,138000.000000,140000.000000,131000.000000,133000.000000,128059.343750,11154671
2021-01-12,132000.000000,133500.000000,125500.000000,129000.000000,124207.921875,8700877
2021-01-13,129000.000000,133500.000000,128500.000000,133000.000000,128059.343750,6791044
2021-01-14,132500.000000,133000.000000,129000.000000,130500.000000,125652.203125,5380278
2021-01-15,133000.000000,135000.000000,127000.000000,127500.000000,122763.648438,4838114
2021-01-18,126000.000000,131000.000000,125000.000000,130000.000000,125170.765625,5927419
2021-01-19,131000.000000,132000.000000,128500.000000,130500.000000,125652.203125,4513315
2021-01-20,134000.000000,135000.000000,130000.000000,130500.000000,125652.203125,4913282
2021-01-21,131500.000000,133000.000000,130000.000000,131500.000000,126615.070313,3067677
2021-01-22,131500.000000,132000.000000,128500.000000,128500.000000,123726.492188,3927767
2021-01-25,130000.000000,135000.000000,129500.000000,135000.000000,129985.046875,5061864
2021-01-26,134000.000000,134000.000000,128500.000000,129000.000000,124207.921875,6270106
2021-01-27,129500.000000,132000.000000,127500.000000,128500.000000,123726.492188,5068456
2021-01-28,124000.000000,125500.000000,121500.000000,123000.000000,118430.812500,6270829
2021-01-29,128500.000000,128500.000000,121500.000000,122500.000000,117949.390625,7391307
2021-02-01,121000.000000,126000.000000,118000.000000,125000.000000,120356.523438,5620305
2021-02-02,128500.000000,132500.000000,127000.000000,130000.000000,125170.765625,4880067
2021-02-03,131000.000000,131500.000000,128500.000000,130000.000000,125170.765625,3693688
2021-02-04,127500.000000,128500.000000,124000.000000,125000.000000,120356.523438,4600618
2021-02-05,126500.000000,128000.000000,124500.000000,127500.000000,122763.648438,3497303
2021-02-08,127500.000000,128000.000000,125000.000000,125000.000000,120356.523438,2876471
2021-02-09,127500.000000,130000.000000,125000.000000,125500.000000,120837.945313,5177095
2021-02-10,125500.000000,127000.000000,124500.000000,126000.000000,121319.367188,4262526
2021-02-15,130000.000000,132500.000000,130000.000000,132000.000000,127096.492188,5384526
2021-02-16,132500.000000,134000.000000,130500.000000,132500.000000,127577.914063,3218689
2021-02-17,131000.000000,131000.000000,128000.000000,130000.000000,125170.765625,3621178
2021-02-18,128500.000000,130000.000000,125500.000000,126000.000000,121319.367188,3792425
2021-02-19,129000.000000,133000.000000,128500.000000,133000.000000,128059.343750,6986526
2021-02-22,136000.000000,139500.000000,135000.000000,136500.000000,131429.328125,7961516
2021-02-23,133500.000000,140000.000000,131500.000000,138500.000000,133355.015625,6400037
2021-02-24,137500.000000,143500.000000,134000.000000,136000.000000,130947.898438,9074809
2021-02-25,141000.000000,149500.000000,140000.000000,148500.000000,142983.531250,9936495
2021-02-26,143500.000000,145000.000000,138000.000000,141500.000000,136243.562500,10843268
2021-03-02,149000.000000,150500.000000,141000.000000,144500.000000,139132.140625,9376523
2021-03-03,142500.000000,147000.000000,139500.000000,147000.000000,141539.281250,5827221
2021-03-04,143000.000000,145500.000000,139500.000000,142000.000000,136724.984375,6586562
2021-03-05,138000.000000,141500.000000,136500.000000,140000.000000,134799.296875,6091444
2021-03-08,143000.000000,143000.000000,135500.000000,135500.000000,130466.500000,5587787
2021-03-09,134000.000000,137500.000000,130500.000000,136500.000000,131429.328125,7822152
2021-03-10,140500.000000,140500.000000,132500.000000,133000.000000,128059.343750,5614476
2021-03-11,134500.000000,139000.000000,134000.000000,137000.000000,131910.734375,6707671
2021-03-12,140500.000000,142500.000000,139500.000000,140000.000000,134799.296875,4548695
2021-03-15,141500.000000,142000.000000,136000.000000,136500.000000,131429.328125,4289990
2021-03-16,138500.000000,140500.000000,138000.000000,140500.000000,135280.734375,3304561
2021-03-17,141000.000000,141000.000000,138500.000000,140000.000000,134799.296875,2588319
2021-03-18,142500.000000,145000.000000,141000.000000,142000.000000,136724.984375,4426840
2021-03-19,138000.000000,139500.000000,137000.000000,138000.000000,132873.593750,4015627
2021-03-22,138500.000000,140000.000000,137000.000000,138000.000000,132873.593750,2727719
2021-03-23,139000.000000,139500.000000,134000.000000,135000.000000,129985.046875,3839090
2021-03-24,133000.000000,134500.000000,131500.000000,133500.000000,128540.773438,3894080
2021-03-25,133000.000000,134500.000000,130500.000000,133000.000000,128059.343750,4157799
2021-03-26,134000.000000,135000.000000,132000.000000,135000.000000,129985.046875,3835443
2021-03-29,135500.000000,135500.000000,131500.000000,132000.000000,127096.492188,3575226
2021-03-30,133000.000000,135500.000000,132000.000000,134500.000000,129503.585938,3304184
2021-03-31,134500.000000,135000.000000,132000.000000,132500.000000,127577.914063,3309680
2021-04-01,138000.000000,140500.000000,136500.000000,140500.000000,135280.734375,5833436
2021-04-02,142000.000000,143000.000000,140000.000000,141000.000000,135762.171875,3432245
2021-04-05,142000.000000,144500.000000,141000.000000,143000.000000,137687.843750,2616440
2021-04-06,147000.000000,147000.000000,141500.000000,143000.000000,137687.843750,3753217
2021-04-07,146000.000000,146000.000000,142500.000000,143500.000000,138169.281250,2424687
2021-04-08,143500.000000,146000.000000,142500.000000,144000.000000,138650.734375,3774932
2021-04-09,144000.000000,145000.000000,139500.000000,140000.000000,134799.296875,3276077
2021-04-12,140500.000000,140500.000000,136000.000000,137500.000000,132392.171875,3878457
2021-04-13,136000.000000,140000.000000,135500.000000,139500.000000,134317.875000,2876178
2021-04-14,139000.000000,139000.000000,136500.000000,137000.000000,131910.734375,2777203
2021-04-15,136000.000000,139000.000000,136000.000000,137500.000000,132392.171875,2291160
2021-04-16,138500.000000,139000.000000,137500.000000,137500.000000,132392.171875,1982877
2021-04-19,138000.000000,139000.000000,137000.000000,138000.000000,132873.593750,1906782
2021-04-20,136500.000000,138500.000000,136500.000000,138500.000000,133355.015625,2167732
2021-04-21,138000.000000,138000.000000,132000.000000,132500.000000,127577.914063,5120577
2021-04-22,134500.000000,135500.000000,133000.000000,133000.000000,128059.343750,3007457
2021-04-23,130500.000000,132500.000000,128500.000000,132500.000000,127577.914063,4854412
2021-04-26,132500.000000,132500.000000,130500.000000,131500.000000,126615.070313,2904879
2021-04-27,133000.000000,136000.000000,132500.000000,135000.000000,129985.046875,3394650
2021-04-28,134500.000000,135000.000000,130000.000000,130000.000000,125170.765625,5596760
2021-04-29,132000.000000,133000.000000,129000.000000,130000.000000,125170.765625,3738266
2021-04-30,130000.000000,130500.000000,126500.000000,128000.000000,123245.078125,3955947
2021-05-03,127500.000000,132500.000000,127000.000000,131500.000000,126615.070313,4085398
2021-05-04,130500.000000,132000.000000,129000.000000,132000.000000,127096.492188,2547004
2021-05-06,130000.000000,130500.000000,128000.000000,129000.000000,124207.921875,4211535
2021-05-07,128000.000000,131000.000000,127000.000000,129500.000000,124689.351563,3450323
2021-05-10,131000.000000,131000.000000,128500.000000,130000.000000,125170.765625,3067077
2021-05-11,127000.000000,127500.000000,122000.000000,123000.000000,118430.812500,9882491
2021-05-12,123000.000000,123500.000000,119000.000000,119500.000000,115060.835938,8272196
2021-05-13,116000.000000,118500.000000,115500.000000,117500.000000,113135.132813,6042025
2021-05-14,118500.000000,120000.000000,118000.000000,118500.000000,114097.992188,3227201
2021-05-17,120000.000000,120000.000000,117000.000000,117500.000000,113135.132813,3110127
2021-05-18,117500.000000,122000.000000,117500.000000,121000.000000,116505.109375,3470048
2021-05-20,121000.000000,124000.000000,119500.000000,122500.000000,117949.390625,4600751
2021-05-21,124500.000000,125500.000000,121000.000000,122500.000000,117949.390625,4062695
2021-05-24,122000.000000,122500.000000,119000.000000,119500.000000,115060.835938,3188734
2021-05-25,121500.000000,123000.000000,120500.000000,123000.000000,118430.812500,3258364
2021-05-26,124000.000000,124500.000000,122000.000000,123000.000000,118430.812500,3015522
2021-05-27,124500.000000,126000.000000,123000.000000,125500.000000,120837.945313,4539067
2021-05-28,126500.000000,126500.000000,124000.000000,125000.000000,120356.523438,2332971
2021-05-31,126000.000000,127000.000000,124000.000000,127000.000000,122282.234375,2448074
2021-06-01,127000.000000,129000.000000,126000.000000,128500.000000,123726.492188,2819179
2021-06-02,128500.000000,129000.000000,125500.000000,126000.000000,121319.367188,2885654
2021-06-03,127000.000000,130000.000000,126500.000000,129000.000000,124207.921875,3353993
2021-06-04,127500.000000,129000.000000,126500.000000,128500.000000,123726.492188,2555891
2021-06-07,129500.000000,130000.000000,128000.000000,128500.000000,123726.492188,2562918
2021-06-08,127000.000000,127500.000000,125000.000000,127500.000000,122763.648438,4194955
2021-06-09,125500.000000,126000.000000,122500.000000,122500.000000,117949.390625,6087592
2021-06-10,122500.000000,124000.000000,120500.000000,123000.000000,118430.812500,4533076
2021-06-11,124500.000000,128500.000000,124000.000000,128000.000000,123245.078125,4868608
2021-06-14,127000.000000,127500.000000,125500.000000,127000.000000,122282.234375,2022730
2021-06-15,128500.000000,129500.000000,128000.000000,128500.000000,123726.492188,1975082
2021-06-16,128000.000000,129500.000000,127000.000000,129500.000000,124689.351563,1893752
2021-06-17,127000.000000,128000.000000,126000.000000,126500.000000,121800.789063,2123793
2021-06-18,127500.000000,127500.000000,124500.000000,124500.000000,119875.101563,2506112
2021-06-21,121000.000000,123000.000000,120500.000000,122000.000000,117467.960938,3275288
2021-06-22,122500.000000,123500.000000,122000.000000,122000.000000,117467.960938,2179712
2021-06-23,122500.000000,124500.000000,122000.000000,124000.000000,119393.679688,2703658
2021-06-24,124000.000000,126500.000000,123500.000000,126000.000000,121319.367188,2646407
2021-06-25,128000.000000,129000.000000,127500.000000,128500.000000,123726.492188,2531018
2021-06-28,129000.000000,129500.000000,126000.000000,126000.000000,121319.367188,2402730
2021-06-29,127500.000000,128000.000000,125000.000000,125000.000000,120356.523438,2211572
2021-06-30,126500.000000,129500.000000,126000.000000,127500.000000,122763.648438,4346027
2021-07-01,127500.000000,128000.000000,124000.000000,124500.000000,119875.101563,3336174
2021-07-02,122500.000000,123500.000000,121500.000000,122500.000000,117949.390625,3983921
2021-07-05,123500.000000,124500.000000,122500.000000,123000.000000,118430.812500,1632551
2021-07-06,124000.000000,126000.000000,123500.000000,125000.000000,120356.523438,2067135
2021-07-07,125000.000000,125500.000000,122500.000000,123500.000000,118912.250000,2229140
2021-07-08,123500.000000,123500.000000,121000.000000,121500.000000,116986.531250,3165552
2021-07-09,120500.000000,120500.000000,118000.000000,119500.000000,115060.835938,4823577
2021-07-12,121000.000000,122000.000000,119500.000000,120000.000000,115542.265625,2477201
2021-07-13,121000.000000,123500.000000,121000.000000,123000.000000,118430.812500,2879072
2021-07-14,122500.000000,124000.000000,121500.000000,123500.000000,118912.250000,2443087
2021-07-15,123500.000000,124000.000000,122500.000000,123500.000000,118912.250000,1500981
2021-07-16,122000.000000,122500.000000,120500.000000,121500.000000,116986.531250,2905546
2021-07-19,119000.000000,120000.000000,118500.000000,119000.000000,114579.398438,2066638
2021-07-20,117500.000000,119500.000000,117500.000000,118500.000000,114097.992188,2070074
2021-07-21,119500.000000,120000.000000,116500.000000,117000.000000,112653.703125,2864601
2021-07-22,118000.000000,120000.000000,118000.000000,119500.000000,115060.835938,1919233
2021-07-23,118500.000000,119000.000000,117500.000000,118500.000000,114097.992188,1747651
2021-07-26,119500.000000,120000.000000,117000.000000,117000.000000,112653.703125,1836657
2021-07-27,118000.000000,119000.000000,116000.000000,116000.000000,111690.851563,2916330
2021-07-28,115000.000000,115500.000000,112500.000000,114000.000000,109765.148438,6033084
2021-07-29,115000.000000,115500.000000,113000.000000,114000.000000,109765.148438,3054699
2021-07-30,114000.000000,114000.000000,112500.000000,112500.000000,108320.851563,2888566
2021-08-02,113500.000000,117000.000000,113000.000000,116000.000000,111690.851563,4276730
2021-08-03,118000.000000,120500.000000,117000.000000,120000.000000,115542.265625,4396423
2021-08-04,122000.000000,123000.000000,120500.000000,121000.000000,116505.109375,4162635
2021-08-05,121000.000000,121500.000000,118000.000000,120000.000000,115542.265625,3491584
2021-08-06,119000.000000,119500.000000,117500.000000,118000.000000,113616.554688,2209875
2021-08-09,117500.000000,118000.000000,116000.000000,116000.000000,111690.851563,2755724
2021-08-10,115000.000000,115500.000000,112000.000000,112500.000000,108320.851563,5420223
2021-08-11,109000.000000,110000.000000,105000.000000,105500.000000,101580.914063,13715267
2021-08-12,102000.000000,104000.000000,99800.000000,100500.000000,96766.640625,19150647
2021-08-13,99600.000000,101500.000000,98900.000000,101500.000000,97729.492188,11622957
2021-08-17,101000.000000,103500.000000,100500.000000,101500.000000,97729.492188,7851717
2021-08-18,103000.000000,105500.000000,101500.000000,104000.000000,100136.632813,8047599
2021-08-19,103000.000000,105500.000000,101500.000000,102500.000000,98692.343750,6161038
2021-08-20,104000.000000,104500.000000,102000.000000,102500.000000,98692.343750,4719139
2021-08-23,104500.000000,105000.000000,103000.000000,103000.000000,99173.765625,4515699
2021-08-24,104500.000000,105500.000000,104000.000000,105000.000000,101099.460938,4454743
2021-08-25,106000.000000,106000.000000,102500.000000,103500.000000,99655.187500,3194555
2021-08-26,106000.000000,106500.000000,103500.000000,104000.000000,100136.632813,3694741
2021-08-27,103500.000000,104500.000000,101000.000000,103500.000000,99655.187500,3507782
2021-08-30,105000.000000,105500.000000,103500.000000,103500.000000,99655.187500,1815758
2021-08-31,103500.000000,106500.000000,102000.000000,106500.000000,102543.742188,4979276
2021-09-01,106000.000000,108000.000000,104500.000000,108000.000000,103988.031250,4736183
2021-09-02,108000.000000,108500.000000,106000.000000,106500.000000,102543.742188,2724565
2021-09-03,106500.000000,107500.000000,106000.000000,107000.000000,103025.187500,2513486
2021-09-06,106500.000000,107000.000000,105000.000000,106000.000000,102062.328125,1888595
2021-09-07,105500.000000,106000.000000,104000.000000,104500.000000,100618.054688,2547667
2021-09-08,104000.000000,107500.000000,103500.000000,106000.000000,102062.328125,2891267
2021-09-09,105000.000000,106000.000000,103000.000000,103000.000000,99173.765625,3233011
2021-09-10,103500.000000,105500.000000,103000.000000,105000.000000,101099.460938,1999369
2021-09-13,105000.000000,107000.000000,104000.000000,106500.000000,102543.742188,1923344
2021-09-14,107500.000000,108500.000000,106500.000000,107500.000000,103506.609375,2463248
2021-09-15,107500.000000,107500.000000,105500.000000,107500.000000,103506.609375,2933797
2021-09-16,107000.000000,107500.000000,104000.000000,104000.000000,100136.632813,3602821
2021-09-17,104500.000000,107500.000000,104000.000000,107000.000000,103025.187500,3386517
2021-09-23,105500.000000,107000.000000,105000.000000,105500.000000,101580.914063,2493313
2021-09-24,106000.000000,106500.000000,104000.000000,104000.000000,100136.632813,2236954
2021-09-27,104000.000000,105500.000000,103500.000000,104500.000000,100618.054688,1839358
2021-09-28,105000.000000,105500.000000,103000.000000,103500.000000,99655.187500,2951945
2021-09-29,101000.000000,102000.000000,99700.000000,100000.000000,96285.218750,6353977
